1.0,0.1270386,0.0691776,0.031805,0.026761,0.0975668,0.038592,0.0367645,0.0256885,0.0218765,0.01802,0.15027749999999998,0.1260042,0.1571369,0.028731,0.0823856,0.027480499999999998,0.042919700000000005,0.0164045,0.0191525,0.0345579,0.026991300000000003,0.0268475,0.027292,0.004746,0.0081685,0.032628700000000004,0.020913,0.0074125,0.0149695,0.005242,0.004696,0.0231925,0.008144,0.0186925,0.0053835,0.0084275,0.008504,0.011638,0.006637,0.00327,0.0069675,0.014744,0.008362,0.0054095,0.010526,0.0176645,0.009636,0.0086275,0.0105185,0.0382225,0.0106455,0.0275677,0.006759,0.0103305,0.008525,0.0138325,0.016652,0.0045735,0.036542,0.0096295,0.01847,0.0270354,0.0291615,0.028534499999999997,0.010957,0.022691,0.0251895,0.007087,0.0110145,0.009642,0.013058,0.026586,0.0059965,0.006974,0.016906,0.0205525,0.0091065,0.0159325,0.0051045,0.0163325,0.0066645,0.018138,0.000146,0.0381845,0.014752,0.028554,0.04838870000000001,0.0109285,0.013488,0.022855,0.018254,0.01014,0.0148955,0.0138985,0.002821,0.034391,0.0142025,0.0077625,0.022758,0.0168575,0.0268535,0.026511899999999998,0.041734900000000005,0.010871,0.0242535,0.043245,0.027418,0.003377,0.018356,0.0149975,0.0027605,0.0089325,0.002133,0.0037005,0.011087,0.0037305,0.021254500000000003,0.006625,0.007609,0.014197,0.0051895,0.013125,0.0085455,0.00878,0.0089665,0.017644,0.000128,0.019101,0.0242855,0.000133,0.0225118,1e-06,0.0155995,0.005366,0.0080155,0.00585,0.0001405,0.0144665,0.012863,0.0135815,0.0218875,0.0001555,0.021503,0.0105485,0.0009735,0.0019625,0.010243,0.00101,0.030389399999999997,0.0209685,0.0214415,0.0164095,0.0001665,0.006033,0.0285185,0.005637,0.0295773,0.0106955,0.0160245,0.0275173,0.014799,0.002677,0.0059465,0.0,0.040579000000000004,0.013314,0.0249843,0.0120115,0.0295185,0.0102735,0.0322334,0.0455779,0.0117375,0.026829,0.0110555,0.001671,0.0047975,0.0159655,0.025621,0.018782,0.008238,0.005997,0.0035455,1.5e-06,0.011726,0.0197145,0.0343445,0.0102455,0.0042495,0.0212589,0.0326155
0.1270386,1.0,0.0168825,1e-06,0.011004,0.018958,0.030284,0.0149305,0.013572,0.001189,0.007323,0.0648849,0.09782450000000001,0.0798898,0.006274,0.0341225,0.012755,0.0168458,0.00143,0.005645,0.006659,0.0053215,0.006935,0.005237,0.0118815,0.0177965,0.0133885,0.0127885,0.0030845,0.012602,0.0147425,0.004931,0.014468,0.003623,0.0051035,0.015573,0.0057555,0.0089375,0.0072435,0.0120455,0.0105595,0.0,0.0037355,0.00924,0.004731,0.009996,0.009772,0.017365,0.0334239,0.013245,0.021292,0.0135155,0.013782,0.0360625,0.0456509,0.0457539,0.02441,0.0123295,0.0118795,0.0242335,0.017046,0.027646,0.006184,0.0462365,0.0055035,0.0072335,0.0062215,0.010427,0.002922,0.008786,0.002729,0.0130215,0.034015,0.0041895,0.012568,0.0140715,0.0061555,0.0028755,5e-07,0.008831,0.024245,0.0136755,0.0091505,5e-07,0.0331525,0.0168005,0.0113095,0.0315675,0.0132625,0.0473514,0.035538,0.0046535,0.0131375,0.026483,0.01585,0.0171885,0.0261365,0.0270605,0.002893,0.0163295,0.024987,0.021285,0.0106915,0.0572973,0.0063825,0.028779,0.0193125,0.012895,0.0298898,0.0122595,0.0510894,0.0135405,0.014653,0.0155695,1.5e-06,0.017237,1e-06,0.016288,0.0062535,0.021705,0.008457,0.0108515,0.027404,0.0298865,0.033149,0.008517,0.0405015,0.0029385,0.0516039,0.036856799999999995,0.0416152,0.0310219,0.035480700000000004,0.0514674,1.5e-06,0.014782,0.043282600000000004,5e-07,0.0322021,0.0126275,0.016237,0.0175385,0.0061055,0.0167795,0.0049975,1e-06,0.005241,0.012313,0.0053635,0.0107365,0.013184,1.5e-06,0.006633,0.006843,0.007245,0.0062375,1e-06,0.004528,0.00698,0.004755,0.0023415,0.0203165,0.0033615,0.0181755,0.0,1e-06,0.0089445,0.0072475,1e-06,1.5e-06,0.009382,0.0083735,0.0065305,0.020585,0.0174915,0.0072165,0.004607,0.015583,1e-06,1e-06,0.004442,1e-06,1e-06,1e-06,1e-06,1e-06,0.0021315,0.0152315,1.5e-06,0.0051145,0.0187425,0.019887
0.0691776,0.0168825,1.0,0.028514,0.0286505,0.07580300000000001,0.028128,0.048859,0.040089,0.0567324,0.0377865,0.015407,0.033356,0.017214,0.0650915,0.13843529999999998,0.027272,0.0272025,0.022905,0.0218445,0.016542,0.012556,0.030398,0.0432565,0.0273935,0.0224655,0.0312055,0.0306185,0.0075795,0.009238,0.0272455,0.027189,0.0119345,0.030603,0.0498604,0.01801,0.005412,0.011983,0.032453,0.0177065,0.007859,0.018892,0.030833,0.019236,0.007549,0.034017900000000004,0.0757897,0.027386,0.034181,0.019081,0.036505,0.0247,0.022396,0.0526101,0.045938,0.033952,0.015214,0.028144,0.042661,0.0129665,0.0260004,0.026508,0.0349975,0.0441765,0.0240725,0.030179,0.0175725,0.0169465,0.0292625,0.0235465,0.0163645,0.0150165,0.02697,0.013662,0.0100555,0.009199,0.021539,0.0113405,0.018651,0.0164925,0.07035720000000001,0.037484100000000006,0.0382405,0.0639469,0.0435045,0.0627729,0.02661,0.07931250000000001,0.048295,0.0237505,0.0812724,0.0827249,0.0366905,0.0160525,0.0429664,0.0696741,0.0099875,0.01889,0.00257,0.025177,0.0072135,0.0197965,0.0139275,0.0001015,0.0213515,0.0060745,0.021212,0.0243145,0.0241455,0.0108905,0.0104785,0.0298315,0.0035975,0.0048085,1.5e-06,0.00703,0.059692300000000004,0.007525,0.010462,0.0296445,0.021094,0.043647,0.0141805,0.029771,0.0255995,0.0129115,0.020606,0.0106575,0.0110715,0.013145,0.0034845,0.013444,0.0103215,0.012933,0.005447,0.000105,0.0215065,0.002412,0.011909,0.032569,0.0075025,0.006298,0.00991,0.0329115,0.0090205,0.0064625,0.0142905,0.012812,0.0105695,0.060859800000000006,0.0097795,0.0077725,0.013032,0.004819,0.017647,0.0163075,0.00913,0.053658700000000004,0.0068055,0.010378,0.0042195,0.016851,0.0052015,0.022818,0.021613,0.005875,0.0073955,0.01487,0.009113,0.0037285,0.0273795,0.019055,0.0151105,0.0046565,0.003993,0.0069575,0.00911,0.0005085,0.035956,0.0136375,0.019178,0.015743,0.005835,0.0085005,0.0142155,0.002813,0.031612,0.02186,0.0069265,0.011369,0.01455,0.0297475
0.031805,1e-06,0.028514,1.0,0.073456,0.0024095,0.0368135,0.0773839,0.0263885,0.0187755,0.0088435,0.0264515,0.016197,0.027042,0.1170255,0.052888,0.016934,0.0214445,0.000607,0.005097,0.0218415,0.0112455,0.0148445,0.011653,0.008717,0.01528,0.0195245,0.0041705,1e-06,0.0187635,0.0159685,0.013843,0.0232985,0.00957,0.0298094,0.00271,0.0170385,0.010978,0.015958,0.011645,0.0232665,0.0240375,0.000941,0.0129635,1.5e-06,0.0077215,0.006139,0.0007005,0.002018,0.026060399999999997,0.009425,0.0078685,0.0164824,0.01818,0.005835,0.0196434,0.0009605,0.019338,0.02643,0.029208,0.0111425,0.0242775,0.0213972,0.006407,0.0247284,0.0230739,0.0125005,0.0060505,0.017446200000000002,0.003265,0.018669,0.0109375,0.018960700000000004,0.016136,0.0192843,0.0019275,0.0008845,0.0132985,0.006319,0.0232835,0.0272765,0.0046635,0.005945,0.0069355,0.0433945,0.011598,0.016684,0.036272200000000004,0.0197125,0.0181908,0.0214865,0.0113645,0.020747500000000002,0.012898,0.0079765,0.0137635,0.004283,0.010381,1e-06,0.0005235,1.5e-06,0.0012005,0.003905,1e-06,0.001596,0.001653,0.0133145,0.014039500000000002,0.0058115,0.0028735,0.000695,0.002694,0.000857,0.0010535,2e-06,0.017091,0.003791,0.0037515,1e-06,0.0058475,1.5e-06,0.004127,0.007574,0.0068955,0.0029745,0.010013,0.007226,1.5e-06,0.007796,0.0027915,0.013986,0.00167,1e-06,0.0083025,0.0016765,1.5e-06,0.004756,1e-06,0.001913,0.002365,1e-06,0.0126215,0.001018,0.0272045,0.009968,0.007314,0.00825,0.017316,0.0075885,0.02153,0.007168,0.0033245,0.001121,0.0140005,0.0059815,0.0133495,0.0046865,0.014029,0.0347955,0.006136,0.0062065,0.006293,0.0077365,0.0076575,0.020453,0.0213645,0.005677,0.002712,0.0015435,0.0044105,0.002353,0.0026575,0.0012055,3e-06,0.002803,0.0167605,0.0109635,0.0132724,0.0052245,0.01783,0.0110575,0.011253,1.5e-06,0.017985,0.0159665,1e-06,0.0065995,0.0014745,0.0014515,0.0052545,0.007042,0.0143655
0.026761,0.011004,0.0286505,0.073456,1.0,0.0323995,0.0355965,0.023667,0.021549,0.020748,0.0184655,0.0274055,0.026347,0.0109125,0.03477860000000001,0.0563955,0.0160425,0.0441887,0.0340673,0.0066415,0.0139205,0.005787,0.034649,0.021863,0.024117,0.041748900000000005,0.0173695,0.0029525,0.0165215,0.031883,0.009863,0.0237325,0.008883,0.005793,0.0084035,0.040919,0.018844,0.0118575,0.038669,1e-06,0.010569,0.025664,0.0102745,1e-06,0.0075945,0.004434,0.0101225,0.021567,0.000661,0.007055,0.011558,0.010252,0.0098085,0.0259435,0.0327665,0.015039,0.0062355,0.0010875,0.0158185,0.004764,0.004915,0.020577,0.0126235,0.016401,0.0084835,0.016416,0.012596,0.0267325,0.0064615,0.006082,0.015591,0.0190645,0.012704,0.000551,0.006364,0.0078945,0.004957,0.0124985,0.004019,0.0038635,0.0046555,0.0098185,0.003058,0.009956,0.014843,0.0097055,0.0214315,0.0045845,0.0112965,0.0093835,0.013836,0.003541,0.0136325,0.0121695,0.0110245,0.0107895,0.0179755,0.008986,0.009099,0.0288481,0.010349,0.0249035,0.0085805,0.0117305,0.005384,0.016227,0.012472,0.008915,0.0244095,0.0067465,0.0070285,0.004168,0.01091,0.002172,0.0074905,0.0172745,0.019627,0.009239,0.0052255,0.006292,1e-06,0.007898,0.005757,0.007966,0.0040875,0.0018075,0.020635,0.0118045,0.021578,0.018763,0.00849,0.036145,0.009166,0.015718,0.0025215,0.010276,0.008903,0.0024585,0.0045295,0.0020445,0.003098,0.007463,0.0,0.033565,0.003312,1e-06,1e-06,0.006919,1e-06,0.0106045,0.007164,1e-06,1e-06,1e-06,0.000817,1e-06,0.000743,1e-06,0.0031495,0.0078005,0.022299,0.0098665,0.0056645,0.00928,0.032997,0.018769,0.003447,0.0208325,0.0142575,0.010893,0.0327925,0.0154885,0.0086155,0.006859,0.0071575,1e-06,0.008112,0.004011,0.007248,0.00723,0.004507,0.007564,0.011999,0.0024895,0.008252,0.003683,0.0059235,0.011084,0.016967,0.005058,0.0051265,0.0109805
0.0975668,0.018958,0.07580300000000001,0.0024095,0.0323995,1.0,0.1354821,0.0490702,0.0125615,0.0217225,0.0693604,0.0411885,0.098314,0.0252835,0.0022195,0.1468053,0.03314,0.021031,0.0146575,0.019277,0.0296775,0.002339,0.008752,0.028257,0.022283,0.008105,0.0202545,0.0193695,0.0238595,0.0541512,0.016503,0.0049885,0.0124585,0.018855,0.0121345,0.0024225,0.01083,0.023563,0.0335305,0.019248,0.022735,0.0115395,0.006552,0.0154335,0.001608,0.0136855,0.016232,0.0054735,0.003618,0.0147685,0.022235,0.0587735,0.0163805,0.0227115,0.025361,0.01329,0.0096745,0.0183215,0.009158,0.026976,0.0115315,0.0081905,0.0200945,0.0089335,0.0078755,0.0030735,0.0051505,0.009243,0.02162,0.0118135,0.0053625,0.0131245,0.004852,0.012154,0.0134275,0.0067625,0.010267,0.0128605,0.003212,0.002048,0.008446,0.0116065,0.0222715,0.0101625,0.0122715,0.0137235,0.0111135,0.0146155,0.0135325,0.0257805,0.018106,0.008166,0.011796,0.015874,0.0139395,0.034728,0.024277,0.025302,0.0108305,0.0132895,0.0206415,0.010274,0.0148435,0.024114,0.021505,0.021504,0.021718,0.012548,0.0216335,0.0243715,0.0252875,0.0206835,0.0144165,0.0,0.0,0.010236,0.019083,0.0407165,0.012685,0.0031295,0.00145,0.0090895,0.012238,0.0069455,0.0038875,0.0137065,0.017688,0.0092045,0.026997,0.007113,0.0155735,0.012386,0.0,0.0241325,0.0,0.0096565,0.028055,0.0064935,0.0180445,0.0121345,0.011459,0.0190745,0.0138075,0.0281835,0.0011705,0.0128,0.0076765,0.0073135,0.003671,0.00405,0.00838,0.0031675,0.008397,0.0001815,0.0127975,0.0054035,0.0134495,0.0042895,0.0012855,0.011434,0.0131875,0.015112,0.0196765,0.00362,0.0299105,0.021874,0.017689,0.0140565,0.0046095,0.035799,0.0235935,0.0136955,0.013418,0.0114535,0.0147645,0.005725,0.003959,0.0211935,0.0025315,0.0166625,0.006556,0.0002035,0.0050035,0.0070605,0.011825,0.0028445,0.0127895,0.002886,0.017924,0.005708,0.0130845,0.0097445
0.038592,0.030284,0.028128,0.0368135,0.0355965,0.1354821,1.0,0.0480319,0.012991,0.0476474,0.07396720000000001,0.0249925,0.0821795,0.0320805,0.0336137,0.11558399999999999,0.0193265,0.0237865,0.010948,0.012318,0.0416195,0.0146145,0.018042,0.0105465,0.0083355,0.023424,0.0310275,0.017432,0.0251125,0.0685765,0.0109205,0.011844,0.026272,0.0106375,0.0138315,0.0008415,0.0049355,0.0143185,0.0199355,0.0140885,0.009903,0.0183335,0.0102245,0.01232,0.00857,0.0071025,0.0191105,0.0120375,0.0073255,0.011359,0.0132595,0.0230195,0.0259465,0.0360575,0.015322,0.0142695,0.0043835,0.007759,0.0179695,0.010735,0.006014,0.0114335,0.0157185,0.019155,0.007136,0.007547,0.007636,0.004608,0.0064545,0.017062,0.0110835,0.007692,0.008034,0.011945,0.0027845,0.0107565,0.0114535,0.017837,0.0191465,0.0054585,0.0089855,0.008176,0.0129635,0.018655,0.015734,0.014884,0.015834,0.012415,0.0157905,0.027473,0.013632,0.0086255,0.017433,0.0124925,0.0155525,0.0090035,0.020123,0.0202675,0.009292,0.014054,0.025989,0.0187505,0.0103665,0.011078,0.011348,0.0285885,0.035258,0.0117575,0.0139185,0.0261405,0.02218,0.0121315,0.0131905,0.0149445,0.0063095,0.0200805,0.01156,0.019139,0.0017825,0.00955,0.012166,0.010513,0.018295,0.037378,0.0335315,0.0099245,0.029137,0.0001005,0.0297905,0.0295165,0.0084295,0.0385845,0.0035265,0.0119425,0.003978,0.008896,0.024987,0.0063115,0.0257085,0.014628,0.012964,0.022228,0.0078175,0.0639695,0.001589,0.004035,0.006422,0.0082715,0.0025655,0.0189,0.0193485,0.0076325,0.005125,0.00526,0.0186415,0.009515,0.0074845,0.006275,0.0063545,0.012055,0.005739,0.01058,0.002023,0.013921,0.015228,0.0037805,0.014082,0.0113375,0.010472,0.01311,0.007726,0.0202455,0.0448808,0.0195235,0.0085965,0.010768,0.005425,0.0045085,0.0043395,0.012603,0.010506,0.0054645,0.015488,0.0026805,0.0052195,0.00725,0.004721,0.00554,0.000155,0.006072,0.0322211,0.014526
0.0367645,0.0149305,0.048859,0.0773839,0.023667,0.0490702,0.0480319,1.0,0.0877893,0.0863459,0.0629707,0.0058655,0.0360405,0.045355,0.1042291,0.06783020000000001,0.04147,0.031647,0.0046565,0.0111205,0.01715,0.0234935,0.0298545,0.0189895,0.0061135,0.0404033,0.0407464,0.0067685,0.0232164,0.0586534,0.009868,0.0191355,0.0168865,0.0140125,0.008503,0.018062,0.031603900000000004,0.015852,0.018376,0.0374355,0.015436,0.020415000000000003,0.019716,0.0337838,0.014410800000000001,0.0271555,0.026599499999999998,0.007432,0.024808,0.0220805,0.033039400000000003,0.019417900000000002,0.012978,0.0244045,0.0168345,0.018985,0.0146585,0.0184265,0.025911,0.032414,0.0199315,0.0192115,0.019812,0.017627,0.0166375,0.0064525,0.012252,0.0161625,0.010624,0.01588,0.0301305,0.0258885,0.0126835,0.0161765,0.024809,0.0011365,0.010117,0.0148365,0.0053385,0.011568,0.0156205,0.0099635,0.045429,0.015031,0.02223,0.0156295,0.0469545,0.026926,0.0100865,0.0322455,0.0211185,0.0277265,0.0449205,0.0226105,0.010036,0.037203,0.0109735,0.0088585,0.0103465,0.0137345,0.014724,0.0327592,0.0309259,0.0181771,0.021705,0.021953,0.020035,0.0187765,0.020400500000000002,0.012121,0.011537,0.0167215,0.023600700000000002,0.023227700000000004,0.030770700000000005,0.013009,0.041664900000000005,0.04313940000000001,0.0353996,0.022309,0.0293193,0.0257513,0.0501958,0.0221875,0.0327894,0.0110125,0.021111,0.0423477,0.017513300000000002,0.003288,0.0135535,0.002701,0.008882,0.006404,0.0117658,0.0001315,0.019679,0.006032,0.0367972,0.022207,0.0057615,0.0184295,0.0200645,0.0416999,0.013707,0.012504,0.0201303,0.020699,0.0129845,0.022229,0.0180868,0.0260826,0.001371,0.0039645,0.0173095,1e-06,0.0146615,0.004655,0.005307,0.0062705,0.016535,0.022131,0.0159325,0.0190225,0.0080805,0.0170185,0.024764900000000003,0.001871,0.02076,0.00616,0.0230315,0.024786,0.036061,0.006682,0.0125235,0.005984,0.0146085,0.012831,0.015327,0.0183271,0.0098705,0.0226176,0.022148300000000003,0.0157825,0.014765,0.0035165,0.0052835,0.027803100000000004,0.0207961,0.0061455,0.019108800000000002,0.052839500000000005
0.0256885,0.013572,0.040089,0.0263885,0.021549,0.0125615,0.012991,0.0877893,1.0,0.01817,0.0256,0.005488,0.013319,0.018327,0.0445985,0.057511400000000004,0.023596,0.0404005,0.0243575,0.0155785,0.0150045,0.021327,0.030722,0.010925,0.0243985,0.0158965,0.0288755,0.006651,0.0104775,0.020325,0.0058545,0.015785,0.0392775,0.015496,0.004726,0.016637,0.0359364,0.016944,0.0223475,0.040861,0.0225435,0.016254,0.024355,0.01759,0.008459,0.0391605,0.0194205,0.0207005,0.017631,0.015681,0.0316659,0.0025875,0.009195,0.027767,0.0401936,0.0516097,0.0092225,0.0259575,0.02006,0.0200495,0.0220445,0.0434453,0.0377319,0.0401118,0.027081900000000002,0.026379,0.024634,0.028305,0.015624,0.008823,0.019478,0.02842,0.0073565,0.0339778,0.025682,0.005957,0.0091895,0.01611,0.0094875,0.010708,0.008899,0.043861899999999995,0.0696484,0.0248435,0.0505455,0.0349035,0.046219,0.0148145,0.0300565,0.0465135,0.0251125,0.0250745,0.0318835,0.0162165,0.025207,0.043522899999999996,0.008131,0.0210015,0.0275815,0.0161685,0.0044535,0.0078315,0.005683,0.013952,0.0339556,0.016271,0.0242325,0.0120045,0.0153695,0.0146705,0.012795,0.012301,0.0161495,0.018055,1.5e-06,0.01288,0.0212075,0.015424,0.0054635,0.01962,0.0063505,0.0007435,0.022900999999999998,0.023752,0.012596,0.0114615,0.012554,0.0109065,0.0081285,0.007159,0.012091,0.0016465,0.0122205,0.004177,0.0167898,0.004967,0.0077335,0.0132585,0.0174345,0.0219405,0.0012815,0.0077345,0.010841,0.020959,0.0087725,0.0064745,0.0082335,0.021655300000000002,0.0028215,0.017752,0.025814200000000002,0.0079165,0.002673,0.0062495,0.0083125,0.011815,0.0036925,0.007606,0.0148375,0.0151935,0.013483,0.0165685,0.006401,0.0242165,0.0225205,0.0126135,0.013197,0.0152745,0.01679,0.002471,0.019665,0.0158765,0.014184,0.008994,0.0114385,0.0057625,0.012379,0.012207,0.0019845,0.006744,0.006984,0.0057485,0.0110645,0.001953,0.005273,0.003039,0.0065775,0.008437,0.001279,0.002033,0.0142925,0.0304775
0.0218765,0.001189,0.0567324,0.0187755,0.020748,0.0217225,0.0476474,0.0863459,0.01817,1.0,0.057790400000000006,0.0410865,0.0365175,0.0922144,0.036667200000000004,0.0727753,0.0206055,0.029586,0.0155955,0.020162,0.023623,0.0122155,0.016565,0.0059545,0.017018,0.0124495,0.024653,0.00169,0.0062655,0.0183308,0.0198865,0.0178185,0.019861,0.0091,0.0093735,0.0330088,0.020027,0.008601,0.0158675,0.0171805,0.018716,0.008189,0.0097885,0.012634,0.0020405,0.0310502,0.024767,0.018445,0.006775,0.010628,0.010281,0.0059855,0.014945,0.0150365,0.0183055,0.0064875,0.011574,0.012409,0.02378,0.018438,0.015131,0.015657,0.021058,0.014594,0.025359,0.0258085,0.022818,0.0175105,0.0099565,0.0234355,0.017736,0.018148,0.027266,0.008051,0.013701,0.014999,0.0186015,0.026171,0.0140335,0.01898,0.0190295,0.015752,0.020473,0.0120645,0.0221315,0.0174725,0.014219,0.020337,0.015138,0.021615,0.029272,0.0106905,0.0465035,0.0067155,0.0109715,0.0119515,0.0198675,0.0062775,0.0083705,0.0213805,0.0098385,0.007505,9.35e-05,0.0119705,0.023041,0.0240545,0.014578,0.026653,0.0251838,0.027174,0.009152,0.0191995,0.0005915,0.006873,0.0060345,0.0099745,0.0075945,0.0034655,0.008555,0.0073425,0.000868,0.0111845,0.0189325,0.016468,0.010873,0.0055055,0.0204635,0.006341,0.0154885,0.0310957,0.013658,0.0208805,0.014465,0.0093845,0.003343,0.007736,0.0121745,0.012845,0.014113,0.0159785,0.0076885,0.0049405,0.000782,0.0327855,0.0155725,0.026622,0.003045,0.0231355,0.016403,0.0352324,0.010624,0.0046475,0.004305,0.0056035,0.023747,0.0110695,0.0088895,0.0328552,0.001899,0.010047,0.0139575,0.0065615,0.015343,0.0109255,0.0013185,0.014142,0.010151,0.0129215,0.008797,0.010085,0.01886,0.0200155,0.0269935,0.009293,0.009724,0.0120915,0.013921,9.05e-05,0.003203,0.0065575,0.0122355,0.0045215,0.0090375,0.002615,0.0099745,0.002683,0.0111275,0.0243515,0.009205,0.0112155,0.0081445,0.017607
